query,label,query_ues,optimization_time
"SELECT COUNT(*) 
 FROM complete_cast AS cc,
      comp_cast_type AS cct1,
      comp_cast_type AS cct2,
      cast_info AS ci,
      info_type AS it1,
      info_type AS it2,
      keyword AS k,
      movie_info AS mi,
      movie_info_idx AS mi_idx,
      movie_keyword AS mk,
      name AS n,
      title AS t
 WHERE cct1.kind IN ('cast',  'crew')
   AND cct2.kind ='complete+verified'
   AND ci.note IN ('(writer)', '(head writer)', '(written by)', '(story)',  '(story editor)')
   AND it1.info = 'genres'
   AND it2.info = 'votes'
   AND k.keyword IN ('murder', 'violence', 'blood', 'gore',  'death', 'female-nudity', 'hospital')
   AND mi.info IN ('Horror', 'Thriller')
   AND n.gender = 'm'
   AND t.production_year > 2000
   AND (t.title LIKE '%Freddy%'  OR t.title LIKE '%Jason%'  OR t.title LIKE 'Saw%')
   AND t.id = mi.movie_id
   AND t.id = mi_idx.movie_id
   AND t.id = ci.movie_id
   AND t.id = mk.movie_id
   AND t.id = cc.movie_id
   AND ci.movie_id = mi.movie_id
   AND ci.movie_id = mi_idx.movie_id
   AND ci.movie_id = mk.movie_id
   AND ci.movie_id = cc.movie_id
   AND mi.movie_id = mi_idx.movie_id
   AND mi.movie_id = mk.movie_id
   AND mi.movie_id = cc.movie_id
   AND mi_idx.movie_id = mk.movie_id
   AND mi_idx.movie_id = cc.movie_id
   AND mk.movie_id = cc.movie_id
   AND n.id = ci.person_id
   AND it1.id = mi.info_type_id
   AND it2.id = mi_idx.info_type_id
   AND k.id = mk.keyword_id
   AND cct1.id = cc.subject_id
   AND cct2.id = cc.status_id;
 
",30b,"SELECT COUNT(*) FROM comp_cast_type AS cct2 JOIN (SELECT cc.status_id AS cc_status_id, cc.movie_id AS cc_movie_id, cc.subject_id AS cc_subject_id, t.id AS t_id FROM complete_cast AS cc JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 2000 AND (t.title LIKE '%Freddy%' OR t.title LIKE '%Jason%' OR t.title LIKE 'Saw%')) AS cc_t ON cct2.id = cc_t.cc_status_id AND cct2.kind = 'complete+verified' JOIN (SELECT mi_idx.info_type_id AS mi_idx_info_type_id, mi_idx.movie_id AS mi_idx_movie_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'votes') AS it2_mi_idx ON cc_t.t_id = it2_mi_idx.mi_idx_movie_id AND it2_mi_idx.mi_idx_movie_id = cc_t.cc_movie_id JOIN comp_cast_type AS cct1 ON cct1.id = cc_t.cc_subject_id AND cct1.kind IN ('cast', 'crew') JOIN (SELECT k.id AS k_id, mk.movie_id AS mk_movie_id, mk.keyword_id AS mk_keyword_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('murder', 'violence', 'blood', 'gore', 'death', 'female-nudity', 'hospital')) AS k_mk ON cc_t.t_id = k_mk.mk_movie_id AND it2_mi_idx.mi_idx_movie_id = k_mk.mk_movie_id AND k_mk.mk_movie_id = cc_t.cc_movie_id JOIN cast_info AS ci ON cc_t.t_id = ci.movie_id AND ci.movie_id = it2_mi_idx.mi_idx_movie_id AND ci.movie_id = k_mk.mk_movie_id AND ci.movie_id = cc_t.cc_movie_id AND ci.note IN ('(writer)', '(head writer)', '(written by)', '(story)', '(story editor)') JOIN name AS n ON n.id = ci.person_id AND n.gender = 'm' JOIN movie_info AS mi ON cc_t.t_id = mi.movie_id AND ci.movie_id = mi.movie_id AND mi.movie_id = it2_mi_idx.mi_idx_movie_id AND mi.movie_id = k_mk.mk_movie_id AND mi.movie_id = cc_t.cc_movie_id AND mi.info IN ('Horror', 'Thriller') JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'genres'",0.01187
"SELECT COUNT(*) 
 FROM char_name AS chn,
      cast_info AS ci,
      company_name AS cn,
      company_type AS ct,
      movie_companies AS mc,
      role_type AS rt,
      title AS t
 WHERE ci.note LIKE '%(producer)%'
   AND cn.country_code = '[us]'
   AND t.production_year > 1990
   AND t.id = mc.movie_id
   AND t.id = ci.movie_id
   AND ci.movie_id = mc.movie_id
   AND chn.id = ci.person_role_id
   AND rt.id = ci.role_id
   AND cn.id = mc.company_id
   AND ct.id = mc.company_type_id;
",10c,SELECT COUNT(*) FROM cast_info AS ci JOIN role_type AS rt ON rt.id = ci.role_id AND ci.note LIKE '%(producer)%' JOIN title AS t ON t.id = ci.movie_id AND t.production_year > 1990 JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND ci.movie_id = mc.movie_id JOIN company_type AS ct ON ct.id = mc.company_type_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]',0.003843
"SELECT COUNT(*) 
 FROM company_name AS cn,
      company_type AS ct,
      keyword AS k,
      link_type AS lt,
      movie_companies AS mc,
      movie_keyword AS mk,
      movie_link AS ml,
      title AS t
 WHERE cn.country_code !='[pl]'
   AND (cn.name LIKE '%Film%' OR cn.name LIKE '%Warner%')
   AND ct.kind ='production companies'
   AND k.keyword ='sequel'
   AND lt.link LIKE '%follow%'
   AND mc.note IS NULL
   AND t.production_year BETWEEN 1950 AND 2000
   AND lt.id = ml.link_type_id
   AND ml.movie_id = t.id
   AND t.id = mk.movie_id
   AND mk.keyword_id = k.id
   AND t.id = mc.movie_id
   AND mc.company_type_id = ct.id
   AND mc.company_id = cn.id
   AND ml.movie_id = mk.movie_id
   AND ml.movie_id = mc.movie_id
   AND mk.movie_id = mc.movie_id;
 
",11a,"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link LIKE '%follow%' JOIN title AS t ON ml.movie_id = t.id AND t.production_year BETWEEN 1950 AND 2000 JOIN movie_companies AS mc ON t.id = mc.movie_id AND ml.movie_id = mc.movie_id AND mc.note IS NULL JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind = 'production companies' JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '%Film%' OR cn.name LIKE '%Warner%') JOIN (SELECT k.id AS k_id, mk.movie_id AS mk_movie_id, mk.keyword_id AS mk_keyword_id FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'sequel') AS k_mk ON t.id = k_mk.mk_movie_id AND ml.movie_id = k_mk.mk_movie_id AND k_mk.mk_movie_id = mc.movie_id",0.005799
"SELECT COUNT(*) 
 FROM complete_cast AS cc,
      comp_cast_type AS cct1,
      comp_cast_type AS cct2,
      char_name AS chn,
      cast_info AS ci,
      keyword AS k,
      kind_type AS kt,
      movie_keyword AS mk,
      name AS n,
      title AS t
 WHERE cct1.kind = 'cast'
   AND cct2.kind LIKE '%complete%'
   AND chn.name NOT LIKE '%Sherlock%'
   AND (chn.name LIKE '%Tony%Stark%'  OR chn.name LIKE '%Iron%Man%')
   AND k.keyword IN ('superhero',   'sequel',  'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence')
   AND kt.kind = 'movie'
   AND t.production_year > 1950
   AND kt.id = t.kind_id
   AND t.id = mk.movie_id
   AND t.id = ci.movie_id
   AND t.id = cc.movie_id
   AND mk.movie_id = ci.movie_id
   AND mk.movie_id = cc.movie_id
   AND ci.movie_id = cc.movie_id
   AND chn.id = ci.person_role_id
   AND n.id = ci.person_id
   AND k.id = mk.keyword_id
   AND cct1.id = cc.subject_id
   AND cct2.id = cc.status_id;
 
",20a,"SELECT COUNT(*) FROM comp_cast_type AS cct1 JOIN complete_cast AS cc ON cct1.id = cc.subject_id AND cct1.kind = 'cast' JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 1950 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind LIKE '%complete%' JOIN (SELECT k.id AS k_id, mk.movie_id AS mk_movie_id, mk.keyword_id AS mk_keyword_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = cc.movie_id JOIN cast_info AS ci ON t.id = ci.movie_id AND k_mk.mk_movie_id = ci.movie_id AND ci.movie_id = cc.movie_id JOIN char_name AS chn ON chn.id = ci.person_role_id AND chn.name NOT LIKE '%Sherlock%' AND (chn.name LIKE '%Tony%Stark%' OR chn.name LIKE '%Iron%Man%') JOIN name AS n ON n.id = ci.person_id",0.007204
"SELECT COUNT(*) 
 FROM cast_info AS ci,
      keyword AS k,
      movie_keyword AS mk,
      name AS n,
      title AS t
 WHERE k.keyword = 'marvel-cinematic-universe'
   AND n.name LIKE '%Downey%Robert%'
   AND t.production_year > 2014
   AND k.id = mk.keyword_id
   AND t.id = mk.movie_id
   AND t.id = ci.movie_id
   AND ci.movie_id = mk.movie_id
   AND n.id = ci.person_id;
 
",6c,"SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword = 'marvel-cinematic-universe' JOIN title AS t ON t.id = mk.movie_id AND t.production_year > 2014 JOIN (SELECT ci.person_id AS ci_person_id, ci.movie_id AS ci_movie_id, n.id AS n_id FROM cast_info AS ci JOIN name AS n ON n.id = ci.person_id AND n.name LIKE '%Downey%Robert%') AS ci_n ON t.id = ci_n.ci_movie_id AND ci_n.ci_movie_id = mk.movie_id",0.002651
"SELECT COUNT(*) 
 FROM aka_title AS at,
      company_name AS cn,
      company_type AS ct,
      info_type AS it1,
      keyword AS k,
      movie_companies AS mc,
      movie_info AS mi,
      movie_keyword AS mk,
      title AS t
 WHERE cn.country_code = '[us]'
   AND cn.name = 'YouTube'
   AND it1.info = 'release dates'
   AND mc.note LIKE '%(200%)%'
   AND mc.note LIKE '%(worldwide)%'
   AND mi.note LIKE '%internet%'
   AND mi.info LIKE 'USA:% 200%'
   AND t.production_year BETWEEN 2005 AND 2010
   AND t.id = at.movie_id
   AND t.id = mi.movie_id
   AND t.id = mk.movie_id
   AND t.id = mc.movie_id
   AND mk.movie_id = mi.movie_id
   AND mk.movie_id = mc.movie_id
   AND mk.movie_id = at.movie_id
   AND mi.movie_id = mc.movie_id
   AND mi.movie_id = at.movie_id
   AND mc.movie_id = at.movie_id
   AND k.id = mk.keyword_id
   AND it1.id = mi.info_type_id
   AND cn.id = mc.company_id
   AND ct.id = mc.company_type_id;
 
",15b,SELECT COUNT(*) FROM movie_info AS mi JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'release dates' AND mi.note LIKE '%internet%' AND mi.info LIKE 'USA:% 200%' JOIN title AS t ON t.id = mi.movie_id AND t.production_year BETWEEN 2005 AND 2010 JOIN aka_title AS at ON t.id = at.movie_id AND mi.movie_id = at.movie_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mi.movie_id = mc.movie_id AND mc.movie_id = at.movie_id AND mc.note LIKE '%(200%)%' AND mc.note LIKE '%(worldwide)%' JOIN company_type AS ct ON ct.id = mc.company_type_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' AND cn.name = 'YouTube' JOIN movie_keyword AS mk ON t.id = mk.movie_id AND mk.movie_id = mi.movie_id AND mk.movie_id = mc.movie_id AND mk.movie_id = at.movie_id JOIN keyword AS k ON k.id = mk.keyword_id,0.007144
"SELECT COUNT(*) 
 FROM company_type AS ct,
      info_type AS it,
      movie_companies AS mc,
      movie_info_idx AS mi_idx,
      title AS t
 WHERE ct.kind = 'production companies'
   AND it.info = 'bottom 10 rank'
   AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%'
   AND t.production_year BETWEEN 2005 AND 2010
   AND ct.id = mc.company_type_id
   AND t.id = mc.movie_id
   AND t.id = mi_idx.movie_id
   AND mc.movie_id = mi_idx.movie_id
   AND it.id = mi_idx.info_type_id;
 
",1b,SELECT COUNT(*) FROM movie_info_idx AS mi_idx JOIN info_type AS it ON it.id = mi_idx.info_type_id AND it.info = 'bottom 10 rank' JOIN title AS t ON t.id = mi_idx.movie_id AND t.production_year BETWEEN 2005 AND 2010 JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mi_idx.movie_id AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%' JOIN company_type AS ct ON ct.id = mc.company_type_id AND ct.kind = 'production companies',0.003635
"SELECT COUNT(*) 
 FROM info_type AS it,
      keyword AS k,
      movie_info_idx AS mi_idx,
      movie_keyword AS mk,
      title AS t
 WHERE it.info ='rating'
   AND k.keyword LIKE '%sequel%'
   AND mi_idx.info > '2.0'
   AND t.production_year > 1990
   AND t.id = mi_idx.movie_id
   AND t.id = mk.movie_id
   AND mk.movie_id = mi_idx.movie_id
   AND k.id = mk.keyword_id
   AND it.id = mi_idx.info_type_id;
 
",4c,"SELECT COUNT(*) FROM movie_info_idx AS mi_idx JOIN info_type AS it ON it.id = mi_idx.info_type_id AND it.info = 'rating' AND mi_idx.info > '2.0' JOIN title AS t ON t.id = mi_idx.movie_id AND t.production_year > 1990 JOIN (SELECT k.id AS k_id, mk.movie_id AS mk_movie_id, mk.keyword_id AS mk_keyword_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword LIKE '%sequel%') AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = mi_idx.movie_id",0.004281
"SELECT COUNT(*) 
 FROM company_name AS cn,
      company_type AS ct,
      info_type AS it1,
      info_type AS it2,
      keyword AS k,
      kind_type AS kt,
      movie_companies AS mc,
      movie_info AS mi,
      movie_info_idx AS mi_idx,
      movie_keyword AS mk,
      title AS t
 WHERE cn.country_code != '[us]'
   AND it1.info = 'countries'
   AND it2.info = 'rating'
   AND k.keyword IN ('murder','murder-in-title','blood', 'violence')
   AND kt.kind IN ('movie', 'episode')
   AND mc.note NOT LIKE '%(USA)%'
   AND mc.note LIKE '%(200%)%'
   AND mi.info IN ('Sweden',  'Norway',  'Germany',   'Denmark',  'Swedish', 'Danish',   'Norwegian',   'German',   'USA',  'American')
   AND mi_idx.info < '8.5'
   AND t.production_year > 2005
   AND kt.id = t.kind_id
   AND t.id = mi.movie_id
   AND t.id = mk.movie_id
   AND t.id = mi_idx.movie_id
   AND t.id = mc.movie_id
   AND mk.movie_id = mi.movie_id
   AND mk.movie_id = mi_idx.movie_id
   AND mk.movie_id = mc.movie_id
   AND mi.movie_id = mi_idx.movie_id
   AND mi.movie_id = mc.movie_id
   AND mc.movie_id = mi_idx.movie_id
   AND k.id = mk.keyword_id
   AND it1.id = mi.info_type_id
   AND it2.id = mi_idx.info_type_id
   AND ct.id = mc.company_type_id
   AND cn.id = mc.company_id;
 
",22c,"SELECT COUNT(*) FROM movie_companies AS mc JOIN company_type AS ct ON ct.id = mc.company_type_id AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code <> '[us]' JOIN title AS t ON t.id = mc.movie_id AND t.production_year > 2005 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind IN ('movie', 'episode') JOIN (SELECT mi_idx.info_type_id AS mi_idx_info_type_id, mi_idx.movie_id AS mi_idx_movie_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'rating' AND mi_idx.info < '8.5') AS it2_mi_idx ON t.id = it2_mi_idx.mi_idx_movie_id AND mc.movie_id = it2_mi_idx.mi_idx_movie_id JOIN (SELECT k.id AS k_id, mk.movie_id AS mk_movie_id, mk.keyword_id AS mk_keyword_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = it2_mi_idx.mi_idx_movie_id AND k_mk.mk_movie_id = mc.movie_id JOIN movie_info AS mi ON t.id = mi.movie_id AND k_mk.mk_movie_id = mi.movie_id AND mi.movie_id = it2_mi_idx.mi_idx_movie_id AND mi.movie_id = mc.movie_id AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American') JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'countries'",0.008983
"SELECT COUNT(*) 
 FROM company_name AS cn,
      company_type AS ct,
      info_type AS it,
      info_type AS it2,
      kind_type AS kt,
      movie_companies AS mc,
      movie_info AS mi,
      movie_info_idx AS miidx,
      title AS t
 WHERE cn.country_code ='[us]'
   AND ct.kind ='production companies'
   AND it.info ='rating'
   AND it2.info ='release dates'
   AND kt.kind ='movie'
   AND t.title != ''
   AND (t.title LIKE '%Champion%' OR t.title LIKE '%Loser%')
   AND mi.movie_id = t.id
   AND it2.id = mi.info_type_id
   AND kt.id = t.kind_id
   AND mc.movie_id = t.id
   AND cn.id = mc.company_id
   AND ct.id = mc.company_type_id
   AND miidx.movie_id = t.id
   AND it.id = miidx.info_type_id
   AND mi.movie_id = miidx.movie_id
   AND mi.movie_id = mc.movie_id
   AND miidx.movie_id = mc.movie_id;
 
",13b,"SELECT COUNT(*) FROM movie_info_idx AS miidx JOIN info_type AS it ON it.id = miidx.info_type_id AND it.info = 'rating' JOIN title AS t ON miidx.movie_id = t.id AND t.title <> '' AND (t.title LIKE '%Champion%' OR t.title LIKE '%Loser%') JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN (SELECT mc.company_type_id AS mc_company_type_id, mc.movie_id AS mc_movie_id, mc.company_id AS mc_company_id, ct.id AS ct_id, cn.id AS cn_id FROM movie_companies AS mc JOIN company_type AS ct ON ct.id = mc.company_type_id AND ct.kind = 'production companies' JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]') AS cn_ct_mc ON cn_ct_mc.mc_movie_id = t.id AND miidx.movie_id = cn_ct_mc.mc_movie_id JOIN (SELECT it2.id AS it2_id, mi.info_type_id AS mi_info_type_id, mi.movie_id AS mi_movie_id FROM movie_info AS mi JOIN info_type AS it2 ON it2.id = mi.info_type_id AND it2.info = 'release dates') AS it2_mi ON it2_mi.mi_movie_id = t.id AND it2_mi.mi_movie_id = miidx.movie_id AND it2_mi.mi_movie_id = cn_ct_mc.mc_movie_id",0.007095
"SELECT COUNT(*) 
 FROM cast_info AS ci,
      info_type AS it1,
      info_type AS it2,
      keyword AS k,
      movie_info AS mi,
      movie_info_idx AS mi_idx,
      movie_keyword AS mk,
      name AS n,
      title AS t
 WHERE ci.note IN ('(writer)',  '(head writer)', '(written by)',   '(story)',   '(story editor)')
   AND it1.info = 'genres'
   AND it2.info = 'votes'
   AND k.keyword IN ('murder',    'violence', 'blood', 'gore', 'death', 'female-nudity',  'hospital')
   AND mi.info IN ('Horror',  'Action', 'Sci-Fi', 'Thriller', 'Crime',  'War')
   AND n.gender = 'm'
   AND t.id = mi.movie_id
   AND t.id = mi_idx.movie_id
   AND t.id = ci.movie_id
   AND t.id = mk.movie_id
   AND ci.movie_id = mi.movie_id
   AND ci.movie_id = mi_idx.movie_id
   AND ci.movie_id = mk.movie_id
   AND mi.movie_id = mi_idx.movie_id
   AND mi.movie_id = mk.movie_id
   AND mi_idx.movie_id = mk.movie_id
   AND n.id = ci.person_id
   AND it1.id = mi.info_type_id
   AND it2.id = mi_idx.info_type_id
   AND k.id = mk.keyword_id;
 
",25c,"SELECT COUNT(*) FROM movie_info AS mi JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'genres' AND mi.info IN ('Horror', 'Action', 'Sci-Fi', 'Thriller', 'Crime', 'War') JOIN title AS t ON t.id = mi.movie_id JOIN (SELECT mi_idx.info_type_id AS mi_idx_info_type_id, mi_idx.movie_id AS mi_idx_movie_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'votes') AS it2_mi_idx ON t.id = it2_mi_idx.mi_idx_movie_id AND mi.movie_id = it2_mi_idx.mi_idx_movie_id JOIN (SELECT k.id AS k_id, mk.movie_id AS mk_movie_id, mk.keyword_id AS mk_keyword_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('murder', 'violence', 'blood', 'gore', 'death', 'female-nudity', 'hospital')) AS k_mk ON t.id = k_mk.mk_movie_id AND mi.movie_id = k_mk.mk_movie_id AND it2_mi_idx.mi_idx_movie_id = k_mk.mk_movie_id JOIN cast_info AS ci ON t.id = ci.movie_id AND ci.movie_id = mi.movie_id AND ci.movie_id = it2_mi_idx.mi_idx_movie_id AND ci.movie_id = k_mk.mk_movie_id AND ci.note IN ('(writer)', '(head writer)', '(written by)', '(story)', '(story editor)') JOIN name AS n ON n.id = ci.person_id AND n.gender = 'm'",0.006754
"SELECT COUNT(*) 
 FROM info_type AS it1,
      info_type AS it2,
      keyword AS k,
      kind_type AS kt,
      movie_info AS mi,
      movie_info_idx AS mi_idx,
      movie_keyword AS mk,
      title AS t
 WHERE it1.info = 'countries'
   AND it2.info = 'rating'
   AND k.keyword IN ('murder',  'murder-in-title', 'blood',   'violence')
   AND kt.kind = 'movie'
   AND mi.info IN ('Sweden', 'Norway', 'Germany',  'Denmark',  'Swedish', 'Denish', 'Norwegian', 'German', 'USA', 'American')
   AND mi_idx.info < '8.5'
   AND t.production_year > 2010
   AND kt.id = t.kind_id
   AND t.id = mi.movie_id
   AND t.id = mk.movie_id
   AND t.id = mi_idx.movie_id
   AND mk.movie_id = mi.movie_id
   AND mk.movie_id = mi_idx.movie_id
   AND mi.movie_id = mi_idx.movie_id
   AND k.id = mk.keyword_id
   AND it1.id = mi.info_type_id
   AND it2.id = mi_idx.info_type_id;
 
",14a,"SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence') JOIN title AS t ON t.id = mk.movie_id AND t.production_year > 2010 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN (SELECT mi_idx.info_type_id AS mi_idx_info_type_id, mi_idx.movie_id AS mi_idx_movie_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'rating' AND mi_idx.info < '8.5') AS it2_mi_idx ON t.id = it2_mi_idx.mi_idx_movie_id AND mk.movie_id = it2_mi_idx.mi_idx_movie_id JOIN movie_info AS mi ON t.id = mi.movie_id AND mk.movie_id = mi.movie_id AND mi.movie_id = it2_mi_idx.mi_idx_movie_id AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'USA', 'American') JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'countries'",0.006741
"SELECT COUNT(*) 
 FROM company_name AS cn,
      company_type AS ct,
      keyword AS k,
      link_type AS lt,
      movie_companies AS mc,
      movie_keyword AS mk,
      movie_link AS ml,
      title AS t
 WHERE cn.country_code !='[pl]'
   AND (cn.name LIKE '%Film%'  OR cn.name LIKE '%Warner%')
   AND ct.kind ='production companies'
   AND k.keyword ='sequel'
   AND lt.link LIKE '%follows%'
   AND mc.note IS NULL
   AND t.production_year = 1998
   AND t.title LIKE '%Money%'
   AND lt.id = ml.link_type_id
   AND ml.movie_id = t.id
   AND t.id = mk.movie_id
   AND mk.keyword_id = k.id
   AND t.id = mc.movie_id
   AND mc.company_type_id = ct.id
   AND mc.company_id = cn.id
   AND ml.movie_id = mk.movie_id
   AND ml.movie_id = mc.movie_id
   AND mk.movie_id = mc.movie_id;
 
",11b,"SELECT COUNT(*) FROM movie_companies AS mc JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind = 'production companies' AND mc.note IS NULL JOIN title AS t ON t.id = mc.movie_id AND t.production_year = 1998 AND t.title LIKE '%Money%' JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '%Film%' OR cn.name LIKE '%Warner%') JOIN (SELECT ml.link_type_id AS ml_link_type_id, ml.movie_id AS ml_movie_id, lt.id AS lt_id FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link LIKE '%follows%') AS lt_ml ON lt_ml.ml_movie_id = t.id AND lt_ml.ml_movie_id = mc.movie_id JOIN (SELECT k.id AS k_id, mk.movie_id AS mk_movie_id, mk.keyword_id AS mk_keyword_id FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'sequel') AS k_mk ON t.id = k_mk.mk_movie_id AND lt_ml.ml_movie_id = k_mk.mk_movie_id AND k_mk.mk_movie_id = mc.movie_id",0.00675
